number_of_slot,number_of_day,number_of_weekday,number_of_hour,stream.1,stream.2,stream.3,stream.4,stream.5,advertising_earnings.1,advertising_earnings.2,advertising_earnings.3,advertising_earnings.4,advertising_earnings.5,bandwidth_available_OTT
5353,224,7,1,0.0,0.140763146,0.552369139,0.785826272,3.517624172,2.5746173249695787,1.162363822726008,2.385994188589601,1.9421211653693096,4.637032896592932,4.903012181
5354,224,7,2,0.0,0.303068372,0.224339254,0.426406343,5.218819283,4.549294854750769,0.7899391168355085,2.508248530594705,2.0000251535885165,4.638442941423547,6.03932716
5355,224,7,3,0.0,0.511409079,1.568535575,0.174863241,5.032311625,4.728633592652402,0.42694987690902597,2.257377517698232,1.9935951412386659,4.638145785016624,6.571576837
5356,224,7,4,0.0,0.7245394000000001,1.130883221,0.178053622,3.108591033,4.6366893478093205,0.10576691917632854,2.4293358983456392,1.9505186153879428,4.63417982389154,7.466493459
5357,224,7,5,0.0,0.550556232,1.560969294,0.14735696,2.34266153,4.830683397212664,0.13255582946811295,2.4017666149697665,1.9652470848610344,4.637772744488453,7.912616493
5358,224,7,6,0.0,0.475722809,1.724971363,0.081422774,4.979623355,4.354115688149572,0.7034619403071839,2.347713185468637,1.9276452478032569,4.624175199344287,7.764525043
5359,224,7,7,0.0,0.7553190879999999,0.485685057,1.012652517,7.544488657,4.111967374929941,0.4521782758574388,2.50443431356208,1.9419904504209824,4.636382033294241,6.258392016
5360,224,7,8,0.0,0.405993166,0.449976976,1.059512482,5.770836135,2.8209141371367665,0.15103752111864222,2.357805592076731,1.9110883430634595,4.624257767215778,5.390977577
5361,224,7,9,0.0,0.752718826,0.315718565,0.6808489329999999,4.930107833,4.44459232004195,0.14157462128356638,2.4287353295112477,1.9759610617166072,4.617169597602008,3.824369986
5362,224,7,10,0.0,1.411286159,0.254986162,0.668714509,2.090129288,4.2912052804789,0.18859477661438573,2.453395985043915,2.0223346283024606,4.634213804460291,2.7560127810000004
5363,224,7,11,0.0,0.38865407,0.444978248,0.681092094,2.859629118,5.122053193391216,0.04413706072007788,2.4563005472844863,1.99122814777666,4.618105407509073,1.969254717
5364,224,7,12,0.0,0.535595351,0.415765444,0.551830492,1.883666033,4.379640429113723,0.06905034385604507,2.3319746056992985,1.9779472137019716,4.627659277999358,1.358652279
5365,224,7,13,0.0,1.091849354,0.105250456,0.244478431,1.592800179,4.239347804966525,0.4967020361135972,2.3551241396617058,1.9898519083466533,4.604644463655854,0.7852425190000001
5366,224,7,14,0.0,1.10090517,0.578019032,0.237067588,2.01080098,3.9206620423911858,0.6619029438655311,2.6230344075141203,1.9686228314336665,4.628883341022176,0.559593197
5367,224,7,15,0.0,1.5208271480000002,0.481219251,0.044548252,1.067889195,4.105576482249331,1.4700181931062128,2.3817068348412427,1.9422612322661208,4.633999967556228,0.90276571
5368,224,7,16,0.0,1.178751768,0.873388162,0.241117952,2.020310226,4.497248454562314,1.821960317023693,2.440062272188029,1.9677021778639667,4.639006909935562,0.844528147
5369,224,7,17,0.0,1.063297008,1.58855927,0.083453572,1.115166564,4.2794697878634125,1.261702599973957,2.2998689056658765,1.920403415531224,4.623848013307113,0.495046828
5370,224,7,18,0.0,0.972768937,0.8360778190000001,0.214418484,4.460248641000001,3.4680042579941173,0.4539178433360798,2.5127620135577757,1.9451276754407472,4.632745909604287,0.008104853
5371,224,7,19,0.0,1.3960460069999998,0.967274291,0.413469325,1.4321446480000002,4.655145962038762,0.34234248881986873,2.567685336062368,1.982718594498116,4.631214654519448,0.012998461
5372,224,7,20,0.0,0.928290364,0.270506238,0.537074725,3.283504999,4.501223648644708,0.5581707485865125,2.6501098689657128,1.9429040833933169,4.6247295060400235,0.5080363489999999
5373,224,7,21,0.0,0.576367607,2.690517237,1.503689576,3.1211409910000003,4.417070615402369,0.5474127517086695,2.2738798556711317,1.9098449420700048,4.598954471478492,0.6924344029999999
5374,224,7,22,0.0,0.3771992870000001,2.062774133,0.303399045,4.751763705,5.024993556922193,0.5058997530221316,2.3167999768193868,2.0214343530398606,4.63721151341097,0.989473118
5375,224,7,23,0.0,0.275070713,0.130645471,0.6591798839999999,11.79817169,4.964493011817009,0.6260257601788765,2.2761644763939763,1.9988921718066104,4.61323732834242,1.334941998
5376,224,7,24,0.0,0.163503512,1.108779142,0.420802164,5.733694118,2.515436992869982,1.3375345752225194,2.528749620451513,1.9111848511989409,4.631025415637735,3.0156031000000003
5377,225,1,1,0.0,0.12948226599999998,1.136732181,0.5952842079999999,0.0,4.586130888905041,0.7898228140485569,2.3183636654745485,1.987970586495776,4.62868240661559,5.084437095
5378,225,1,2,0.0,0.2475249360000001,0.118752258,1.341903355,0.0,2.8429127795041045,0.7798575104185306,2.3903572384827503,1.9333172100136196,4.633582244262125,6.824867222000001
5379,225,1,3,0.0,0.567743919,0.76852805,0.382686259,0.0,4.45551070012,1.2823449680489372,2.4258581849455805,1.973531773103736,4.630870124414465,6.279455863
5380,225,1,4,0.0,0.8344469000000001,0.925463525,0.205937864,0.0,4.018779513462732,1.0335049101007463,2.2510590877653693,1.9513217790830257,4.614028467027025,6.860585315
5381,225,1,5,0.0,0.7338700509999999,1.431265578,0.220299705,0.0,4.730451172471,0.9022051485520041,2.3780910644507927,2.0056119928673835,4.6258495526217365,7.975872347
5382,225,1,6,0.0,0.460417242,1.003966694,0.472861236,0.0,4.748388090874974,0.10966523393987808,2.4143920702114863,1.9205162466245875,4.61913541995571,6.932131192999999
5383,225,1,7,0.0,0.7301277190000001,0.601596986,2.910973461,0.0,4.047096005663542,0.21489385250351706,2.260483431300429,1.9937476343804088,4.625994776104152,5.51098747
5384,225,1,8,0.0,0.34300782,0.107608717,1.177187088,0.0,4.927963183620308,1.2826984665896088,2.3368187808972447,1.9464944674780973,4.617297324259095,5.041190586
5385,225,1,9,0.0,0.713172667,0.0831987,1.4686427519999998,0.0,5.092688508034453,1.9239987771774796,2.2483969709764096,1.9767812726898768,4.6353969733627265,3.708468724
5386,225,1,10,0.0,1.4997783000000002,0.05223861,0.6809227440000001,0.0,4.731050778175279,0.6318305269528205,2.617627585302857,2.025393151415936,4.615087176535808,2.735084666
5387,225,1,11,0.0,0.40685162,0.13212591699999998,0.352477462,0.0,4.348503579803709,0.4031227427935837,2.3551745468830907,1.9693127449992327,4.6353667132614875,1.970734969
5388,225,1,12,0.0,0.5524047670000001,0.426254514,0.279165966,0.0,3.3037544151997578,1.5315114431389751,2.3227154026722587,1.9743662992235929,4.635950091628742,1.40281964
5389,225,1,13,0.0,1.008093783,0.034221143,0.520528883,0.0,4.48666166289632,0.9838970639496954,2.4235682209657967,2.0299843346661177,4.634581366088788,0.798426097
5390,225,1,14,0.0,1.130859476,0.34803257,0.385051603,0.0,4.893989141228312,0.9228090272950626,2.546069735508292,2.103410200635513,4.638216999930131,0.539183326
5391,225,1,15,0.0,1.5944069180000002,0.826437775,0.091890312,0.0,4.649257529104406,2.313839936118643,2.5306271342844187,2.0079909849175333,4.6388447165299524,0.930439662
5392,225,1,16,0.0,1.319939658,0.336183633,0.10887001,0.0,3.942397502783498,0.789455509844771,2.497063478053008,1.9363290918062337,4.6296714509177805,1.013373598
5393,225,1,17,0.0,0.841376874,0.920741685,0.539240788,0.0,4.6342740590456,0.7279847048994158,2.3664635093881503,2.038089106404532,4.640401436553767,0.485689094
5394,225,1,18,0.0,1.285753954,1.826881149,1.02133509,0.0,4.0916851148901845,0.6938995867178683,2.4344023759358584,2.007146326622347,4.632532577529039,0.047623533
5395,225,1,19,0.0,1.17975559,1.135457605,1.289387535,0.0,3.4718568222206154,2.408054688337292,2.31245977889638,1.9611946066477897,4.6272712785940975,0.049904618
5396,225,1,20,0.0,0.961066965,2.02538876,1.198654831,0.0,4.387331886666382,0.2784153814389488,2.3127110040874284,1.9740836628224645,4.631208240829218,0.455270096
5397,225,1,21,0.0,0.527256906,1.818319074,1.570692259,0.0,5.0498876176661245,0.421923023377474,2.2105782435983308,2.0044401343162264,4.6317893366979295,0.6831268420000001
5398,225,1,22,0.0,0.357266503,2.0950728990000003,2.526315185,0.0,4.3651808207511715,0.2652193237440558,2.2819090339687658,1.9952126179550904,4.639354825438113,0.8775172529999999
5399,225,1,23,0.0,0.312387639,1.3747155359999998,1.4903338869999998,0.0,3.0061598157135387,0.12064757338326633,2.359429017094369,1.9954337206801085,4.6414522596755114,1.269284053
5400,225,1,24,0.0,0.164883113,0.783660637,0.320893414,0.0,4.4061343472663985,1.4103808272059626,2.4190676875279253,1.9514714609473283,4.627263795354447,3.069205787
5401,226,2,1,0.297580467,0.342071519,1.613568834,1.320181651,2.646230164,3.3895484181087787,0.3858077672331704,2.2259368005990727,1.9004356745216742,4.633583822283947,4.621176712
5402,226,2,2,0.195379023,0.505167244,0.16606765199999998,0.8616305209999999,1.733507715,4.545474768546254,0.4050165036569118,2.28723127598792,1.919460444247624,4.6338538751911775,6.518188215
5403,226,2,3,0.54621307,1.276849895,1.637048914,0.437951465,3.165738122,4.515646952583658,0.13943955557109575,2.4162706863719348,1.9444641695254703,4.629398720334789,7.137700016
5404,226,2,4,0.909936344,1.568075219,1.613713343,0.223876809,1.760898108,3.3583531590161586,0.8629772678193843,2.3346384165632204,1.9417287318722016,4.639773914396182,7.53349931
5405,226,2,5,0.8890826740000001,1.104532679,1.2942113709999998,0.398783194,1.651587819,4.363443250061773,0.20592164067836533,2.526506135160602,1.9943334197762863,4.641110080450188,7.499965434
5406,226,2,6,0.621873338,1.064657752,3.037004941,0.164445804,1.647864831,4.827280471370768,0.5762867113871093,2.4956810606795723,1.95041451121443,4.616595788809705,6.667841257
5407,226,2,7,0.31279381100000003,1.398665594,0.311735,2.113643327,3.674897949,4.722808638873022,0.214184118623218,2.532780468621506,2.0689519313078444,4.636588212412437,5.479432386
5408,226,2,8,0.372602965,0.8691898379999999,0.497144595,1.607637243,3.416445262,4.2996690098499775,0.9890579603772384,2.3770922410850748,1.933879528745696,4.62130061863156,5.163210767
5409,226,2,9,0.360829687,1.674711773,0.428237775,0.729629196,2.095096402,4.056552926623853,0.1919299293073723,2.450793693871487,1.9113980724982789,4.628014116177433,3.537430108
5410,226,2,10,0.7655260209999999,3.328898572,0.337705012,0.7778658820000001,0.8487915109999999,4.346836257760908,0.7796413728325898,2.324061712675228,1.8978405781519616,4.639185519443894,2.7559698260000003
5411,226,2,11,0.294023314,0.945494602,0.252108782,0.702965725,1.262250847,4.906196067705856,1.1249074291846588,2.2675778783525518,1.9122068696473258,4.6139046205342,1.7110375759999998
5412,226,2,12,0.571424544,1.264825755,0.17716775199999998,0.325073689,0.904338292,4.069274807488853,0.6416307463880918,2.249472933265825,1.988088858358935,4.626333350790502,1.423793253
5413,226,2,13,0.7021301809999999,1.805990937,0.157492297,0.291683914,0.587075963,3.812195413339541,0.22579821492846155,2.3177624331698228,1.9038990911309688,4.626584537350117,0.686589013
5414,226,2,14,0.582399813,2.503287953,0.214734292,0.3062081,1.164817367,5.016680846676313,0.9547331846192948,2.42679209127192,1.9161922326355159,4.642291484639358,0.550893234
5415,226,2,15,0.8190555070000001,4.14261796,0.29168146,0.138179147,0.364744105,4.840259440061182,0.13665725778082305,2.317958629163627,1.9970831610253144,4.638295443398821,0.8837742470000001
5416,226,2,16,0.524054253,2.852810529,0.91393326,0.145883464,0.937805776,4.571237450649361,1.3654726524239946,2.3306747124960934,2.0226401052592937,4.628795624104362,1.000419823
5417,226,2,17,0.7070069170000001,2.239881118,1.815422724,0.663009631,0.474473886,3.884978521690133,0.9604797884901052,2.3506355788764552,1.9744374561305784,4.638559226399611,0.493068874
5418,226,2,18,1.295156033,2.382640197,1.648234634,0.170577492,1.376797096,4.558823481414948,0.17452932978245447,2.250019284808316,2.1552476909005422,4.610244108390269,0.051108433
5419,226,2,19,1.344258666,2.881691778,1.23497821,0.884898121,1.132586587,4.34365975766947,0.10713905035880816,2.5527929200574744,1.962579198536084,4.612445740454329,0.059071342
5420,226,2,20,1.758434602,2.470931912,1.484760467,1.212422142,1.562831241,4.398515807377465,0.4030092031685819,2.402752603943036,1.9118764837233129,4.639956883169853,0.509086327
5421,226,2,21,0.960361577,1.351660808,0.6399910879999999,0.593623184,2.729977022,4.9451539633421895,0.17354889203784715,2.5576908768824995,1.911037502914648,4.63055235074038,0.7567824240000001
5422,226,2,22,0.607721695,0.896322235,0.717168377,0.852306828,2.099702951,5.042314914603616,1.0128740887877257,2.4064153608658354,1.929048670033272,4.6345192251148735,0.849328262
5423,226,2,23,0.383253208,0.498512729,0.366104371,0.991701406,3.453483412,4.741962486896775,0.9290571461844108,2.4723965526345912,1.9477759400541224,4.640977851983932,1.38458803
5424,226,2,24,0.928902685,0.35406045,0.7691504259999999,1.5762910769999998,2.155681512,4.689144282597726,0.23753336886255816,2.3003412848590377,1.9625689778882105,4.642348816615972,2.813741057
5425,227,3,1,0.476994783,0.0,2.555375526,0.482083162,2.286642384,3.9472574895350783,0.3226853586330928,2.4885600998961426,1.9620707366528112,4.631930285455668,4.706961253
5426,227,3,2,0.137543869,0.0,0.391015469,0.251324053,2.978092829,4.1646329692073,0.003035211492135703,2.386122818659348,2.025287639906137,4.640855071549036,5.954955852
5427,227,3,3,0.529830249,0.0,1.612948352,0.160339641,2.383324575,4.011596128176488,0.3958142518034047,2.578686459830186,1.9412897524369261,4.640570853313975,7.141764286
5428,227,3,4,1.138245268,0.0,1.176167075,0.141043955,1.845513196,3.8472745009026887,1.7862579034881665,2.6922030054000854,2.014013609622772,4.642048667020915,6.957960654
5429,227,3,5,0.923435502,0.0,1.860211168,0.25139194600000003,1.491466404,4.487258702015153,0.8121329893454274,2.2901417356323783,2.005933666170384,4.634486899174811,7.455537445
5430,227,3,6,0.460731334,0.0,1.5132143269999998,0.097555328,2.15547063,4.528493178976162,1.1851511639687071,2.437889196888893,1.9266828695191915,4.623050190748684,6.766326747000001
5431,227,3,7,0.34594591700000005,0.0,1.073809263,1.305202473,2.579979457,4.7355564536949855,0.6675951848745784,2.437777455842213,1.9558004324006248,4.637831959854696,6.062436797999999
5432,227,3,8,0.278142944,0.0,0.63800816,0.7334848690000001,1.98648815,4.034058821872106,1.6705678973765992,2.4086675045859645,1.9697874511863882,4.613143911237446,5.602401565
5433,227,3,9,0.452566662,0.0,0.0829883,0.460257061,2.288586001,3.762289552279468,1.33748284754668,2.3947935668853364,1.9421637808035124,4.624695410315534,3.420186901
5434,227,3,10,0.67018543,0.0,0.337891469,1.109375419,1.084152598,3.845531751017515,0.9167175034366092,2.346115034340354,1.8983002343820892,4.634892347573934,2.80727581
5435,227,3,11,0.468630217,0.0,0.224964463,0.781041202,1.267668518,4.57756836608345,0.6464987283025082,2.2536382780178816,1.9953652968535829,4.626409851531004,1.774028526
5436,227,3,12,0.526076914,0.0,0.135658225,0.822209616,0.69929602,4.792982530803814,1.0193984781886636,2.5555140208255662,1.9322736882079008,4.62809880647804,1.291248819
5437,227,3,13,0.377850961,0.0,0.262757724,0.239868344,0.7265105040000001,4.810558150361193,1.3948008809160457,2.6081218526204424,1.9422958603848817,4.615609647928714,0.794578633
5438,227,3,14,0.551377727,0.0,0.667297906,0.245838381,1.234872042,3.79760030826904,0.618824710090345,2.2374219150402475,1.959676165727969,4.6227168752772805,0.570704038
5439,227,3,15,0.989608296,0.0,0.183604923,0.148117676,0.342274849,3.6004484244745933,0.10392323945304756,2.542495509140737,2.0458255853434744,4.630008245955956,0.992069456
5440,227,3,16,0.541793502,0.0,0.675770311,0.159579668,0.6189725220000001,3.896081844950341,0.051636777096017,2.3390195932176985,1.937961448285064,4.635907991217518,0.8690203440000001
5441,227,3,17,0.89919216,0.0,0.26877929100000003,0.5641747020000001,0.485473972,3.2874390986937634,0.6334701042780139,2.248086210500956,1.9745601213260908,4.638201225129527,0.460300338
5442,227,3,18,1.3870690469999998,0.0,1.969420606,0.431373411,1.768867486,4.05460389835566,1.8026785884984493,2.326075938802449,1.9794977447294415,4.633208376519131,0.037601015
5443,227,3,19,2.3510893040000003,0.0,1.242567795,0.384584846,0.931071387,4.306865032658596,0.0693579539939172,2.4572925443122675,1.9699660866798496,4.633369063261763,0.016843312
5444,227,3,20,0.974591985,0.0,0.463613205,1.205175009,2.1507339,3.979876614481559,0.1739226499604132,2.3871705369080307,1.9633449633111053,4.6354589308283405,0.499328128
5445,227,3,21,1.351894325,0.0,2.011291694,1.91819313,2.556744189,3.9605505266076726,1.1999653840477291,2.385734836405536,1.9637492662987364,4.643345637535621,0.681358648
5446,227,3,22,0.444246312,0.0,2.275052823,2.291008097,2.021646998,4.590303007789576,2.421837353789708,2.4173787034064915,2.0190462474323256,4.641287295655371,0.957381118
5447,227,3,23,0.5559666910000001,0.0,1.427858716,1.186737292,5.56120448,4.387707252537249,0.8882728363153479,2.3261793958075683,1.9457983598076731,4.611172648841039,1.265633284
5448,227,3,24,1.102004102,0.0,1.160431006,0.666713256,2.967066858,4.5666837501316735,0.2476072482339396,2.4971047300973046,2.0653992235620118,4.634992772489795,2.730355533
5449,228,4,1,0.345216066,0.277115398,5.002228178,0.0,2.699188565,4.490307042692259,0.6332502542650413,2.4102116966260416,1.9980900692617656,4.633382923479946,4.689834665
5450,228,4,2,0.17798599899999998,0.604561702,3.0190930660000004,0.0,2.967497829,4.4927065346701385,0.07246696314341156,2.5884234188969684,1.9143704157200496,4.629830819832984,6.352374169
5451,228,4,3,0.217044754,1.164205109,1.75127193,0.0,1.989140107,4.656549423379847,0.04848749398907644,2.32893012429787,2.0489733273647954,4.636992999860203,6.082960612999999
